,epoch,lr,betas,betas,eps,weight_decay,amsgrad,maximize,foreach,capturable,differentiable,fused,decoupled_weight_decay,initial_lr,|params|,|grad|,time,obj,loss,acc,loss,acc,loss,acc
15,14.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,39.964207,0.08679513,5.2930813,0.10870601,0.10870601,0.0,83.10147,0.0,83.21732,0.0
16,15.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,41.154297,0.0742065,5.1680775,0.103428334,0.103428334,0.0,78.52914,0.0,78.65882,0.0
17,16.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,42.239822,0.079611585,5.123624,0.09838215,0.09838215,0.0,75.55663,0.0,75.64998,0.0
18,17.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,43.28229,0.10714644,5.8051424,0.09479114,0.09479114,0.0,73.10448,0.0,73.18369,0.0
19,18.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,44.298378,0.09465846,6.2003937,0.091700554,0.091700554,0.0,70.82643,0.0,70.931305,0.0
20,19.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,45.341732,0.09009041,6.525377,0.08867663,0.08867663,0.0,68.0698,0.0,68.15997,0.0
21,20.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,46.25826,0.079648405,5.680541,0.08558064,0.08558064,0.0,66.08452,0.0,66.15034,0.0
22,21.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,47.05409,0.0865365,5.710682,0.08350787,0.08350787,0.0,64.963005,0.0,65.022934,0.0
23,22.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,47.862255,0.08767735,4.761312,0.08177667,0.08177667,0.0,63.61605,0.0,63.69084,0.0
24,23.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,48.672092,0.094700366,4.939172,0.07991456,0.07991456,0.0,62.070457,0.0,62.141693,0.0
25,24.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,49.449936,0.08913584,5.032049,0.07817771,0.07817771,0.0,60.896065,0.0,60.959885,0.0
26,25.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,50.28854,0.081091695,4.5788374,0.07621325,0.07621325,0.0,58.92831,0.0,58.991554,0.0
27,26.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,51.086464,0.07745131,4.802596,0.07367928,0.07367928,0.0,57.171017,0.0,57.243847,0.0
28,27.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,51.757084,0.078101344,4.3098392,0.07211993,0.07211993,0.0,56.38449,0.0,56.45402,0.0
29,28.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,52.410564,0.074291006,4.8692875,0.07128002,0.07128002,0.0,55.695198,0.0,55.767353,0.0
30,29.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,53.091904,0.069857545,4.7171893,0.070150666,0.070150666,0.0,54.65184,0.0,54.724483,0.0
31,30.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,53.7033,0.07014553,4.552326,0.06909911,0.06909911,0.0,54.080036,0.0,54.152184,0.0
32,31.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,54.243164,0.06510052,5.570732,0.06854818,0.06854818,0.0,53.76509,0.0,53.8426,0.0
33,32.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,54.83172,0.06843532,5.1613445,0.06795447,0.06795447,0.0,53.0551,0.0,53.138176,0.0
34,33.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,55.440308,0.072935194,5.256948,0.06684846,0.06684846,0.0,52.077354,0.0,52.16261,0.0
35,34.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,55.990444,0.07471187,5.412094,0.06582257,0.06582257,0.0,51.473103,0.0,51.54603,0.0
36,35.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,56.504623,0.08211954,5.2175217,0.06508751,0.06508751,0.0,50.93705,0.0,51.001137,0.0
37,36.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,56.985176,0.08059234,5.682517,0.06459135,0.06459135,0.0,50.598278,0.0,50.662876,0.0
38,37.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,57.50583,0.0841995,4.9554453,0.06401779,0.06401779,0.0,50.008755,0.0,50.07836,0.0
39,38.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,58.00057,0.08488466,4.5203066,0.063297816,0.063297816,0.0,49.513542,0.0,49.59282,0.0
40,39.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,58.52078,0.079130076,4.8387775,0.06242897,0.06242897,0.0,48.687283,0.0,48.779198,0.0
41,40.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,58.973446,0.087014884,4.749647,0.06170544,0.06170544,0.0,48.458084,0.0,48.55286,0.0
42,41.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,59.454124,0.085686974,4.5160093,0.06115042,0.06115042,0.0,47.911247,0.0,48.003387,0.0
43,42.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,59.9222,0.08722482,4.4654512,0.060634337,0.060634337,0.0,47.521774,0.0,47.622856,0.0
44,43.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,60.39366,0.080404766,4.739312,0.06012128,0.06012128,0.0,47.08754,0.0,47.194153,0.0
45,44.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,60.875988,0.08423579,4.916628,0.059521712,0.059521712,0.0,46.51758,0.0,46.617935,0.0
46,45.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,61.35174,0.08489791,4.629162,0.05886399,0.05886399,0.0,45.874023,0.0,45.969646,0.0
47,46.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,61.822216,0.08373843,5.093378,0.058045603,0.058045603,0.0,45.347893,0.0,45.445183,0.0
48,47.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,62.22541,0.080554865,4.612431,0.05758241,0.05758241,0.0,45.06273,0.0,45.161263,0.0
49,48.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,62.59635,0.07921448,5.388276,0.057310592,0.057310592,0.0,44.900238,0.0,44.999207,0.0
50,49.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,62.941895,0.08688945,4.2841063,0.057151064,0.057151064,0.0,44.790363,0.0,44.889988,0.0
51,50.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,63.294365,0.08213387,4.217078,0.056955993,0.056955993,0.0,44.589745,0.0,44.692482,0.0
52,51.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,63.673397,0.081545554,4.19273,0.056665204,0.056665204,0.0,44.282475,0.0,44.393303,0.0
53,52.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,64.05929,0.074042104,4.207936,0.056257784,0.056257784,0.0,43.956696,0.0,44.07699,0.0
54,53.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,64.441025,0.070609115,4.6453342,0.05580006,0.05580006,0.0,43.613792,0.0,43.74297,0.0
55,54.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,64.808136,0.07596368,5.43523,0.055407245,0.055407245,0.0,43.35532,0.0,43.490482,0.0
56,55.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,65.16446,0.07871391,5.5036087,0.0550512,0.0550512,0.0,43.05717,0.0,43.192734,0.0
57,56.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,65.50875,0.078798205,4.484374,0.05471316,0.05471316,0.0,42.834003,0.0,42.971382,0.0
58,57.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,65.83196,0.07430956,4.5596414,0.05449069,0.05449069,0.0,42.708157,0.0,42.849392,0.0
59,58.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,66.153694,0.067904204,5.360659,0.05428715,0.05428715,0.0,42.576485,0.0,42.719086,0.0
60,59.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,66.478195,0.06619237,5.11027,0.054035924,0.054035924,0.0,42.398155,0.0,42.537815,0.0
61,60.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,66.78666,0.06944801,5.1987324,0.05383353,0.05383353,0.0,42.212727,0.0,42.351208,0.0
62,61.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,67.13059,0.07016792,4.991334,0.053574912,0.053574912,0.0,41.937855,0.0,42.07874,0.0
63,62.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,67.52532,0.065887526,4.9763465,0.053085368,0.053085368,0.0,41.48606,0.0,41.62931,0.0
64,63.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,67.85163,0.06455011,5.1652994,0.052611936,0.052611936,0.0,41.303974,0.0,41.44661,0.0
65,64.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,68.15445,0.07721217,4.2273674,0.052360166,0.052360166,0.0,41.064407,0.0,41.203148,0.0
66,65.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,68.46498,0.07788052,4.7312613,0.0520641,0.0520641,0.0,40.773525,0.0,40.9103,0.0
67,66.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,68.747826,0.07572781,4.229437,0.05183775,0.05183775,0.0,40.660255,0.0,40.796207,0.0
68,67.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,69.048676,0.07818441,4.2235813,0.051590648,0.051590648,0.0,40.398212,0.0,40.533714,0.0
69,68.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,69.36747,0.07760511,5.0126724,0.05124088,0.05124088,0.0,40.025627,0.0,40.162266,0.0
70,69.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,69.65093,0.07740425,4.419441,0.050933372,0.050933372,0.0,39.898186,0.0,40.03376,0.0
71,70.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,69.89823,0.07276497,4.549241,0.050797123,0.050797123,0.0,39.843098,0.0,39.976788,0.0
72,71.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,70.14494,0.071334966,5.956479,0.050708525,0.050708525,0.0,39.780113,0.0,39.913517,0.0
73,72.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,70.41034,0.06905991,4.903817,0.050558496,0.050558496,0.0,39.610435,0.0,39.744694,0.0
74,73.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,70.67426,0.07040761,6.490202,0.050380833,0.050380833,0.0,39.48413,0.0,39.619377,0.0
75,74.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,70.92232,0.06989732,5.9130607,0.050239913,0.050239913,0.0,39.37917,0.0,39.51547,0.0
76,75.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,71.16421,0.07210087,5.204852,0.05011021,0.05011021,0.0,39.290634,0.0,39.42787,0.0
77,76.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,71.39676,0.07028274,5.339633,0.049987424,0.049987424,0.0,39.219017,0.0,39.35637,0.0
78,77.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,71.62125,0.0701403,6.517657,0.049914576,0.049914576,0.0,39.203182,0.0,39.33959,0.0
79,78.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,71.85905,0.06903841,6.354336,0.04981253,0.04981253,0.0,39.097076,0.0,39.232563,0.0
80,79.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,72.1178,0.06888076,6.1620154,0.04963362,0.04963362,0.0,38.93756,0.0,39.072247,0.0
81,80.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,72.35339,0.06805553,5.408635,0.049471486,0.049471486,0.0,38.82162,0.0,38.957253,0.0
82,81.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,72.579636,0.064125285,5.3837023,0.04936197,0.04936197,0.0,38.71857,0.0,38.854034,0.0
83,82.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,72.803505,0.06437282,4.716545,0.049240608,0.049240608,0.0,38.621113,0.0,38.75711,0.0
84,83.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,73.03736,0.06383958,4.3274736,0.04909441,0.04909441,0.0,38.51597,0.0,38.65238,0.0
85,84.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,73.26496,0.059628632,5.114964,0.048929755,0.048929755,0.0,38.3562,0.0,38.493015,0.0
86,85.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,73.48855,0.06044951,4.591566,0.04880409,0.04880409,0.0,38.27502,0.0,38.4109,0.0
87,86.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,73.70988,0.06074674,4.490544,0.048687834,0.048687834,0.0,38.11819,0.0,38.25363,0.0
88,87.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,73.92284,0.060433183,4.487035,0.048560318,0.048560318,0.0,38.03721,0.0,38.172062,0.0
89,88.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,74.12116,0.061566953,4.3889065,0.048469603,0.048469603,0.0,38.01284,0.0,38.147736,0.0
90,89.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,74.322655,0.060834862,4.419979,0.048402518,0.048402518,0.0,37.918617,0.0,38.05422,0.0
91,90.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,74.54288,0.057827048,4.513416,0.04827458,0.04827458,0.0,37.813915,0.0,37.950146,0.0
92,91.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,74.76288,0.060330614,4.405534,0.048093665,0.048093665,0.0,37.683483,0.0,37.820274,0.0
93,92.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,74.97023,0.05904899,4.530815,0.04796865,0.04796865,0.0,37.56711,0.0,37.704166,0.0
94,93.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,75.165634,0.05466262,4.5454617,0.04786702,0.04786702,0.0,37.496487,0.0,37.633602,0.0
95,94.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,75.36469,0.058160044,4.795458,0.047767308,0.047767308,0.0,37.40158,0.0,37.537746,0.0
96,95.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,75.57178,0.061011977,4.441572,0.047644205,0.047644205,0.0,37.286892,0.0,37.4221,0.0
97,96.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,75.76808,0.056893837,4.5433035,0.047526907,0.047526907,0.0,37.204998,0.0,37.340446,0.0
98,97.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,75.94961,0.058346998,4.415366,0.04744307,0.04744307,0.0,37.19695,0.0,37.33301,0.0
99,98.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,76.11797,0.05830382,4.5785627,0.047409706,0.047409706,0.0,37.16,0.0,37.296555,0.0
100,99.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,76.28345,0.05582055,5.3104196,0.04738608,0.04738608,0.0,37.131927,0.0,37.269238,0.0
101,100.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,76.45098,0.051530186,4.5660534,0.04725965,0.04725965,0.0,37.021492,0.0,37.158676,0.0
102,101.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,76.619385,0.055421665,5.3558645,0.047221847,0.047221847,0.0,36.948593,0.0,37.085945,0.0
103,102.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,76.79117,0.058960773,5.0796022,0.047161296,0.047161296,0.0,36.92979,0.0,37.067554,0.0
104,103.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,76.962746,0.058747858,5.70346,0.047086153,0.047086153,0.0,36.857662,0.0,36.994755,0.0
105,104.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,77.132195,0.0571904,5.7283373,0.04700852,0.04700852,0.0,36.82691,0.0,36.963432,0.0
106,105.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,77.29795,0.05687239,4.7601795,0.04693967,0.04693967,0.0,36.76552,0.0,36.901928,0.0
107,106.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,77.45228,0.060238644,4.6057215,0.046883706,0.046883706,0.0,36.7532,0.0,36.8896,0.0
108,107.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,77.60204,0.060030907,4.8641033,0.04684633,0.04684633,0.0,36.720943,0.0,36.856987,0.0
109,108.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,77.75196,0.05900743,4.98984,0.046815906,0.046815906,0.0,36.682182,0.0,36.8181,0.0
110,109.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,77.907715,0.058072228,5.4061275,0.04677263,0.04677263,0.0,36.634186,0.0,36.77147,0.0
111,110.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,78.073494,0.06194731,4.8038797,0.046695463,0.046695463,0.0,36.574493,0.0,36.71196,0.0
112,111.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,78.241615,0.06337967,5.0203443,0.0466046,0.0466046,0.0,36.49515,0.0,36.63303,0.0
113,112.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,78.41475,0.05667018,5.257784,0.046498563,0.046498563,0.0,36.38952,0.0,36.52958,0.0
114,113.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,78.580925,0.06026076,5.6232743,0.04638331,0.04638331,0.0,36.33606,0.0,36.47701,0.0
115,114.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,78.72814,0.06144189,4.9312224,0.046320558,0.046320558,0.0,36.299328,0.0,36.440495,0.0
116,115.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,78.86991,0.062892996,5.2173996,0.04627518,0.04627518,0.0,36.257744,0.0,36.399265,0.0
117,116.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,79.015884,0.056193296,5.094326,0.0462243,0.0462243,0.0,36.203484,0.0,36.346928,0.0
118,117.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,79.170555,0.05823515,4.6374626,0.04612997,0.04612997,0.0,36.152073,0.0,36.296112,0.0
119,118.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,79.31504,0.0666561,4.744447,0.04605296,0.04605296,0.0,36.049477,0.0,36.192444,0.0
120,119.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,79.45068,0.058478978,5.090459,0.04599875,0.04599875,0.0,36.0348,0.0,36.179478,0.0
121,120.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,79.58643,0.05695253,5.1107545,0.045958586,0.045958586,0.0,36.021954,0.0,36.16767,0.0
122,121.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,79.72395,0.064593725,4.9730253,0.045913335,0.045913335,0.0,35.982883,0.0,36.12854,0.0
123,122.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,79.8598,0.061864242,5.0817327,0.04586952,0.04586952,0.0,35.91826,0.0,36.06481,0.0
124,123.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,79.99517,0.06195664,4.73864,0.045824215,0.045824215,0.0,35.88776,0.0,36.035137,0.0
