epoch,lr,betas,betas,eps,weight_decay,amsgrad,maximize,foreach,capturable,differentiable,fused,decoupled_weight_decay,initial_lr,|params|,|grad|,time,obj,loss,acc,loss,acc,loss,acc
22.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4414463,0.39106312,0.69643784,0.06961272,0.06961272,0.0,54.30376,0.0,57.569134,0.0
23.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4361305,0.49306688,0.6995034,0.07257858,0.07257858,0.0,63.915203,0.0,67.277664,0.0
24.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4289427,1.0000006,0.6818373,3.046077,3.046077,0.0,2285.9487,0.0,2330.038,0.0
25.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4269695,0.99999964,0.69441366,0.5518613,0.5518613,0.0,183.20448,0.0,188.87602,0.0
26.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.420465,1.0,0.686888,5.449282,5.449282,0.0,328.30753,0.0,336.90912,0.0
27.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.42269,0.9999997,0.7124436,0.29679602,0.29679602,0.0,195.10602,0.0,200.64566,0.0
28.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4160023,0.8431999,0.7288358,0.07261078,0.07261078,0.0,73.72038,0.0,77.5923,0.0
29.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4080086,0.9168492,0.753155,0.0663757,0.0663757,0.0,49.381054,0.0,52.212933,0.0
30.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.398499,0.99999934,0.73982644,0.06148989,0.06148989,0.0,55.030403,0.0,57.940292,0.0
31.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.390107,0.39901912,0.7523496,0.05954661,0.05954661,0.0,48.95102,0.0,51.830143,0.0
32.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3845725,0.99999946,0.80382395,0.061006065,0.061006065,0.0,49.148632,0.0,52.079468,0.0
33.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.381567,0.4686044,0.8736615,0.056951832,0.056951832,0.0,44.2012,0.0,47.015823,0.0
34.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.376967,0.41872463,0.92360187,0.054326337,0.054326337,0.0,43.547646,0.0,46.418995,0.0
35.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3716154,0.374498,0.98942137,0.054581627,0.054581627,0.0,43.50954,0.0,46.365257,0.0
36.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3663597,0.5523495,0.806777,0.054111872,0.054111872,0.0,42.594204,0.0,45.470234,0.0
37.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.36148,0.49215287,2.2551641,0.05661199,0.05661199,0.0,45.1714,0.0,47.942688,0.0
38.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.356421,0.4721945,1.2008514,0.05443249,0.05443249,0.0,43.103783,0.0,46.02062,0.0
39.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.351364,0.37785238,1.0520189,0.0539992,0.0539992,0.0,41.91275,0.0,44.77298,0.0
40.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.346528,0.36591077,0.79825354,0.054229826,0.054229826,0.0,41.24649,0.0,44.098892,0.0
41.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.341963,0.51394194,1.193995,0.055218395,0.055218395,0.0,42.385986,0.0,45.166977,0.0
42.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.333447,0.9999995,0.8028908,0.060507476,0.060507476,0.0,45.78716,0.0,48.518612,0.0
43.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3264766,0.3979397,0.8601644,0.063429154,0.063429154,0.0,43.244217,0.0,46.033684,0.0
44.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.311444,0.91094923,1.1724417,0.06566727,0.06566727,0.0,55.55755,0.0,57.490124,0.0
45.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.2910447,0.9999996,0.97999406,0.08860659,0.08860659,0.0,72.87739,0.0,75.60211,0.0
46.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.2646384,0.8814371,1.5013354,0.10623699,0.10623699,0.0,57.14735,0.0,59.788364,0.0
47.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.2437277,0.9999996,0.8248718,0.11288134,0.11288134,0.0,62.23828,0.0,65.15069,0.0
48.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.2459407,0.99999994,0.8393009,1.5095531,1.5095531,0.0,5753.205,0.0,5750.89,0.0
49.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.355266,1.0000005,0.8051305,53.863876,53.863876,0.0,3950.759,0.0,3977.522,0.0
50.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3721085,0.9999999,0.78494716,0.17594348,0.17594348,0.0,74.66966,0.0,77.735664,0.0
51.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.388011,0.99999934,0.73502755,0.07561349,0.07561349,0.0,54.00696,0.0,57.207966,0.0
52.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3948483,0.99999934,0.756099,0.06403982,0.06403982,0.0,44.648476,0.0,47.274757,0.0
53.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.40296,0.99999964,1.0919535,0.060341585,0.060341585,0.0,50.392582,0.0,53.511135,0.0
54.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.40835,0.9999995,1.2918789,0.061050296,0.061050296,0.0,48.72422,0.0,51.744354,0.0
55.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.411264,0.99999946,1.0013051,0.06289257,0.06289257,0.0,48.328403,0.0,51.3915,0.0
56.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4184446,0.9999993,0.8327012,0.059504535,0.059504535,0.0,46.15872,0.0,49.18326,0.0
57.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4244947,0.99999976,0.7382238,0.06088738,0.06088738,0.0,45.075977,0.0,47.927387,0.0
58.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4281654,0.9999993,0.908422,0.05617252,0.05617252,0.0,41.782265,0.0,44.433544,0.0
59.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.432209,0.9999992,0.9364126,0.05443219,0.05443219,0.0,45.34236,0.0,48.41096,0.0
60.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4333634,0.99999946,0.8757291,0.065422855,0.065422855,0.0,55.964928,0.0,59.38173,0.0
61.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4400544,1.0,0.9023969,0.1349812,0.1349812,0.0,84.566505,0.0,86.52998,0.0
62.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4418087,0.99999917,0.8060775,0.05768094,0.05768094,0.0,48.774635,0.0,51.817127,0.0
63.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4426084,0.8878949,0.853513,0.057258356,0.057258356,0.0,51.02928,0.0,54.281548,0.0
64.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.444453,0.99999976,0.7923515,0.058569867,0.058569867,0.0,48.81704,0.0,51.825085,0.0
65.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4433546,0.9999998,0.9316616,0.06909453,0.06909453,0.0,50.63842,0.0,53.36155,0.0
66.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4433894,0.99999964,0.9156594,0.06972099,0.06972099,0.0,49.537155,0.0,52.511684,0.0
67.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.442142,0.9999998,0.77180433,0.06349741,0.06349741,0.0,54.154694,0.0,56.89826,0.0
68.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.443878,0.99999994,1.0644901,0.065671556,0.065671556,0.0,53.55938,0.0,56.752533,0.0
69.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4488034,0.9999998,0.8294246,0.09065042,0.09065042,0.0,49.96422,0.0,53.10293,0.0
70.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4492917,0.99999994,0.76601577,0.61370546,0.61370546,0.0,191.00175,0.0,192.99306,0.0
71.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4481983,0.99999994,0.82542205,0.14046475,0.14046475,0.0,67.23677,0.0,70.55359,0.0
72.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.447859,0.99999994,0.8243141,0.13354869,0.13354869,0.0,46.324657,0.0,49.044865,0.0
73.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.447288,0.99999994,0.8302958,4.711801,4.711801,0.0,574.11676,0.0,575.1739,0.0
74.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.446332,0.9999999,0.82489324,0.61049557,0.61049557,0.0,169.04742,0.0,175.95538,0.0
75.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4483013,0.99999976,0.77796435,0.12281926,0.12281926,0.0,66.596,0.0,69.14153,0.0
76.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4487953,1.0,0.80821705,0.082618654,0.082618654,0.0,52.755474,0.0,56.047653,0.0
77.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4495506,0.99999964,0.8273189,0.06284449,0.06284449,0.0,49.509975,0.0,52.396637,0.0
78.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4509535,0.9999995,0.9111402,0.06238427,0.06238427,0.0,55.065662,0.0,57.43422,0.0
79.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4512315,0.9999998,0.888103,0.059266113,0.059266113,0.0,46.55137,0.0,49.329807,0.0
80.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4515443,0.99999976,0.95994425,0.063309,0.063309,0.0,54.546158,0.0,57.22869,0.0
81.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.452551,0.9999997,0.8147657,0.060403533,0.060403533,0.0,44.211742,0.0,46.989,0.0
82.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4546585,0.9999996,0.86051583,0.06322572,0.06322572,0.0,48.806087,0.0,51.49035,0.0
83.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.459785,1.0,0.7859502,0.06402509,0.06402509,0.0,54.74892,0.0,57.813065,0.0
84.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.465573,0.99999994,0.9467015,0.08419973,0.08419973,0.0,58.48965,0.0,60.829945,0.0
85.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4664717,0.9999999,0.90345645,0.07547491,0.07547491,0.0,68.318565,0.0,70.29408,0.0
86.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4641376,1.0,0.91990733,0.08508907,0.08508907,0.0,48.122498,0.0,51.18196,0.0
87.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.460974,1.0,0.81538105,0.093415745,0.093415745,0.0,82.06807,0.0,85.01162,0.0
88.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.457992,0.9999999,0.7960341,0.13319209,0.13319209,0.0,67.87506,0.0,70.13812,0.0
89.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4563046,0.99999994,0.8206308,0.3094685,0.3094685,0.0,70.52906,0.0,73.49373,0.0
90.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4561405,1.0,0.74013495,10.769713,10.769713,0.0,789.8048,0.0,804.52905,0.0
91.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.455714,0.9999996,0.75203466,0.3037809,0.3037809,0.0,155.22987,0.0,160.10901,0.0
92.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.449952,0.9999999,0.74302363,0.1300803,0.1300803,0.0,88.38286,0.0,92.195045,0.0
93.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.446718,0.9999995,0.757648,0.068971425,0.068971425,0.0,50.64726,0.0,53.088768,0.0
94.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.4392095,0.9999998,0.78036547,0.102097206,0.102097206,0.0,54.420765,0.0,57.32127,0.0
95.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.433164,0.99999976,0.7663195,0.07003155,0.07003155,0.0,76.78083,0.0,81.22529,0.0
96.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.400923,0.99999976,0.9132261,0.23290057,0.23290057,0.0,75.96174,0.0,79.584274,0.0
97.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3912716,0.9999997,0.78364325,0.081001185,0.081001185,0.0,52.357185,0.0,55.372192,0.0
98.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3847456,0.99999976,0.77218175,0.080577806,0.080577806,0.0,56.720436,0.0,59.227818,0.0
99.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.382188,0.99999994,0.84670496,0.06357118,0.06357118,0.0,58.17795,0.0,61.075752,0.0
100.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3773746,0.99999976,1.0242925,0.06269419,0.06269419,0.0,46.26872,0.0,48.924244,0.0
101.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.374382,1.0,0.83590794,0.06659845,0.06659845,0.0,51.01781,0.0,53.725056,0.0
102.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.373326,0.9999995,0.8205602,0.059024874,0.059024874,0.0,46.716866,0.0,49.173206,0.0
103.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3744993,0.99999976,0.86964726,0.063789405,0.063789405,0.0,55.950657,0.0,58.48034,0.0
104.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.376951,0.9999997,0.8874581,0.059528854,0.059528854,0.0,50.210495,0.0,52.693527,0.0
105.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.375551,0.9999998,0.8370359,0.06921955,0.06921955,0.0,59.88017,0.0,62.309406,0.0
106.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3701515,1.0,0.94543076,0.08440218,0.08440218,0.0,53.02333,0.0,55.757736,0.0
107.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3685064,1.0000001,0.82163453,0.060508844,0.060508844,0.0,82.9246,0.0,86.56667,0.0
108.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3619385,0.99999964,0.8066516,0.07141007,0.07141007,0.0,53.78661,0.0,55.94952,0.0
109.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.357627,0.99999994,0.81728816,0.07187628,0.07187628,0.0,50.483162,0.0,52.904163,0.0
110.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.357349,0.9999997,0.81256986,0.058918465,0.058918465,0.0,49.866047,0.0,52.928253,0.0
111.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3575935,0.9999998,1.0433061,0.05757362,0.05757362,0.0,45.750153,0.0,48.31262,0.0
112.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.354904,0.99999994,1.04263,0.061660293,0.061660293,0.0,49.426273,0.0,52.28226,0.0
113.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3510203,0.9999998,0.75035214,0.05719254,0.05719254,0.0,46.505993,0.0,49.07463,0.0
114.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3482523,0.9999999,0.9124031,0.06316782,0.06316782,0.0,47.018665,0.0,49.61772,0.0
115.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3481464,0.99999976,0.78642344,0.05911245,0.05911245,0.0,54.905426,0.0,57.61685,0.0
116.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.346272,0.9999995,0.9539306,0.065119006,0.065119006,0.0,57.481964,0.0,60.20087,0.0
117.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.344841,0.9999996,0.8388188,0.07629091,0.07629091,0.0,47.771595,0.0,50.622494,0.0
118.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3440666,1.0,0.7847166,0.07439867,0.07439867,0.0,57.8226,0.0,60.71491,0.0
119.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3512454,0.9999997,0.79834986,0.0724236,0.0724236,0.0,51.157898,0.0,53.67902,0.0
120.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.353639,0.99999994,0.754267,0.10078751,0.10078751,0.0,52.289936,0.0,55.52639,0.0
121.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.356948,0.9999998,0.78857493,0.082934044,0.082934044,0.0,73.07982,0.0,76.57316,0.0
122.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.353726,1.0,0.8329773,0.09524008,0.09524008,0.0,77.84548,0.0,80.85511,0.0
123.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3561935,0.9999997,0.9623344,0.064638875,0.064638875,0.0,61.461708,0.0,64.13282,0.0
124.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.356261,0.99999994,0.90979934,0.07241266,0.07241266,0.0,58.899567,0.0,61.69566,0.0
125.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.3545437,0.9999998,0.9662516,0.06297876,0.06297876,0.0,52.34874,0.0,54.77555,0.0
