epoch,lr,betas,betas,eps,weight_decay,amsgrad,maximize,foreach,capturable,differentiable,fused,decoupled_weight_decay,initial_lr,|params|,|grad|,time,obj,loss,acc,loss,acc,loss,acc
36.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.066847,0.054554496,32.97051,0.036004595,0.036004595,0.0,28.2229,0.0,28.274815,0.0
37.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.052262,0.053268056,36.208595,0.03587642,0.03587642,0.0,28.104023,0.0,28.15506,0.0
38.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.03796,0.054576565,42.2566,0.0357548,0.0357548,0.0,27.993652,0.0,28.043577,0.0
39.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.029053,0.064227976,41.5548,0.035540465,0.035540465,0.0,27.898804,0.0,27.945278,0.0
40.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.016899,0.062481914,38.284267,0.035547063,0.035547063,0.0,27.809122,0.0,27.854738,0.0
41.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.00716,0.062641986,38.17404,0.035297457,0.035297457,0.0,27.694567,0.0,27.734814,0.0
42.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.995941,0.06909165,39.381054,0.035368893,0.035368893,0.0,27.66208,0.0,27.70118,0.0
43.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.983922,0.07022699,37.951965,0.03526781,0.03526781,0.0,27.587093,0.0,27.625795,0.0
44.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.972479,0.07129442,34.221607,0.035181545,0.035181545,0.0,27.526405,0.0,27.56017,0.0
45.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.961664,0.07267838,33.854565,0.035089932,0.035089932,0.0,27.45859,0.0,27.492111,0.0
46.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.9513855,0.07473381,34.471302,0.03501274,0.03501274,0.0,27.40588,0.0,27.439785,0.0
47.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.943796,0.080672495,34.487362,0.03470007,0.03470007,0.0,27.228624,0.0,27.252289,0.0
48.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.936693,0.074935235,36.33577,0.03486304,0.03486304,0.0,27.279064,0.0,27.30918,0.0
49.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.929191,0.07502595,43.10845,0.034784388,0.034784388,0.0,27.211065,0.0,27.240746,0.0
50.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.922241,0.08018166,41.41642,0.03469804,0.03469804,0.0,27.172987,0.0,27.200842,0.0
51.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.917731,0.08222282,42.067345,0.03464312,0.03464312,0.0,27.12274,0.0,27.150536,0.0
52.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.914655,0.084384486,40.811527,0.03458537,0.03458537,0.0,27.07581,0.0,27.10294,0.0
53.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.912681,0.08911194,44.94157,0.03453252,0.03453252,0.0,27.031742,0.0,27.058523,0.0
54.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.910324,0.09617681,42.187023,0.03424335,0.03424335,0.0,26.846775,0.0,26.8652,0.0
55.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.912551,0.09223047,38.977745,0.034193557,0.034193557,0.0,26.817337,0.0,26.83551,0.0
56.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.913976,0.08172995,43.479973,0.034138847,0.034138847,0.0,26.759474,0.0,26.77514,0.0
57.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.917628,0.083899885,42.827663,0.034102164,0.034102164,0.0,26.72365,0.0,26.739935,0.0
58.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.917991,0.0885104,38.974777,0.035462033,0.035462033,0.0,27.717392,0.0,27.745098,0.0
59.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.920434,0.09127202,36.49733,0.03513653,0.03513653,0.0,27.514488,0.0,27.544056,0.0
60.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.925072,0.075100616,34.117847,0.035066698,0.035066698,0.0,27.37436,0.0,27.399157,0.0
61.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.925687,0.081552915,34.574722,0.035414632,0.035414632,0.0,27.720129,0.0,27.754343,0.0
62.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.927282,0.07939415,34.113792,0.03440156,0.03440156,0.0,26.914677,0.0,26.941797,0.0
63.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.930266,0.07579699,34.342342,0.034044284,0.034044284,0.0,26.68386,0.0,26.706203,0.0
64.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.935072,0.08134343,37.53296,0.033868596,0.033868596,0.0,26.542377,0.0,26.557558,0.0
65.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.941337,0.08439994,34.352585,0.033819795,0.033819795,0.0,26.472485,0.0,26.486004,0.0
66.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.946839,0.08706923,37.970547,0.033758253,0.033758253,0.0,26.411964,0.0,26.422924,0.0
67.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.950108,0.08584922,35.297073,0.0352363,0.0352363,0.0,27.533316,0.0,27.575325,0.0
68.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.952313,0.08392451,36.887314,0.0340581,0.0340581,0.0,26.64174,0.0,26.650112,0.0
69.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.953849,0.092857465,40.437675,0.034929212,0.034929212,0.0,27.373121,0.0,27.39656,0.0
70.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.955031,0.09162335,42.849876,0.0341084,0.0341084,0.0,26.71504,0.0,26.716297,0.0
71.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.95874,0.08894612,40.553146,0.034067728,0.034067728,0.0,26.703861,0.0,26.706066,0.0
72.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.962695,0.08827808,43.084457,0.034053754,0.034053754,0.0,26.703213,0.0,26.70813,0.0
73.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.967488,0.09118948,37.15982,0.034074202,0.034074202,0.0,26.73695,0.0,26.74195,0.0
74.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.969334,0.103268884,38.627235,0.036975622,0.036975622,0.0,28.994936,0.0,29.036858,0.0
75.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.969248,0.10512337,39.047157,0.034335766,0.034335766,0.0,27.004013,0.0,27.007275,0.0
76.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.968222,0.10231606,35.572186,0.034247022,0.034247022,0.0,26.959404,0.0,26.954472,0.0
77.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.968137,0.10266975,35.363876,0.034199372,0.034199372,0.0,26.900461,0.0,26.891748,0.0
78.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.969162,0.10050207,35.319767,0.03422663,0.03422663,0.0,26.946888,0.0,26.933622,0.0
79.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.992216,0.08866037,35.30052,0.040163197,0.040163197,0.0,31.476217,0.0,31.501675,0.0
80.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.993872,0.095544025,40.078003,0.038437746,0.038437746,0.0,30.206268,0.0,30.242363,0.0
81.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.004429,0.08465255,35.935093,0.03794713,0.03794713,0.0,29.78282,0.0,29.826504,0.0
82.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.999583,0.08014115,35.2481,0.03464963,0.03464963,0.0,27.107437,0.0,27.107716,0.0
83.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,12.9999275,0.08287411,35.377636,0.034152884,0.034152884,0.0,26.704441,0.0,26.697977,0.0
84.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.001552,0.08322569,35.466698,0.034008928,0.034008928,0.0,26.579119,0.0,26.568768,0.0
85.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.005618,0.07550692,36.052845,0.03399394,0.03399394,0.0,26.524277,0.0,26.505531,0.0
86.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.010302,0.08215775,38.33479,0.03377696,0.03377696,0.0,26.343624,0.0,26.32657,0.0
87.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.052015,0.08380387,36.482685,0.043832764,0.043832764,0.0,34.172474,0.0,34.147396,0.0
88.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.043836,0.0756362,35.463097,0.034111127,0.034111127,0.0,26.56055,0.0,26.553843,0.0
89.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.082667,0.0698282,35.35851,0.040112514,0.040112514,0.0,31.354456,0.0,31.386303,0.0
90.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.079857,0.07311785,35.166656,0.03393799,0.03393799,0.0,26.49061,0.0,26.495262,0.0
91.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.077872,0.07696589,42.60651,0.03336769,0.03336769,0.0,26.062845,0.0,26.064402,0.0
92.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.080582,0.0769822,43.4973,0.03313163,0.03313163,0.0,25.861092,0.0,25.86172,0.0
93.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.088127,0.06640663,40.19407,0.038547315,0.038547315,0.0,30.066957,0.0,30.097006,0.0
94.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.093139,0.074748,40.342308,0.03306031,0.03306031,0.0,25.74239,0.0,25.745825,0.0
95.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.100528,0.07073272,41.74285,0.03258036,0.03258036,0.0,25.401993,0.0,25.40207,0.0
96.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.1070385,0.06795637,41.876503,0.032363847,0.032363847,0.0,25.263504,0.0,25.264906,0.0
97.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.11287,0.068799324,42.91374,0.032151036,0.032151036,0.0,25.139585,0.0,25.143671,0.0
98.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.119992,0.07098955,38.170506,0.03196717,0.03196717,0.0,25.020678,0.0,25.026802,0.0
99.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.126684,0.07026782,37.787617,0.031927157,0.031927157,0.0,24.987383,0.0,24.98726,0.0
100.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.13653,0.071217984,39.75235,0.031684857,0.031684857,0.0,24.782341,0.0,24.786173,0.0
101.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.146786,0.06921472,44.667175,0.035327338,0.035327338,0.0,27.58065,0.0,27.6487,0.0
102.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.157754,0.0685206,41.162094,0.03377154,0.03377154,0.0,26.36037,0.0,26.38755,0.0
103.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.156377,0.073392354,41.826015,0.033377536,0.033377536,0.0,26.108208,0.0,26.123968,0.0
104.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.154938,0.07397469,37.172318,0.031263884,0.031263884,0.0,24.452238,0.0,24.447172,0.0
105.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.164547,0.077236906,36.2529,0.03125686,0.03125686,0.0,24.554209,0.0,24.559591,0.0
106.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.171886,0.070766926,40.382095,0.030818019,0.030818019,0.0,24.207191,0.0,24.197527,0.0
107.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.183913,0.07360923,40.024876,0.030588198,0.030588198,0.0,24.025846,0.0,24.011751,0.0
108.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.193084,0.07650401,35.10316,0.03266626,0.03266626,0.0,25.675335,0.0,25.70747,0.0
109.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.198482,0.075951144,34.96466,0.030842397,0.030842397,0.0,24.282398,0.0,24.289299,0.0
110.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.215954,0.08764896,35.10092,0.030227492,0.030227492,0.0,23.706602,0.0,23.696997,0.0
111.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.231283,0.104783215,35.125072,0.03219086,0.03219086,0.0,25.314188,0.0,25.355196,0.0
112.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.236958,0.098305054,39.03653,0.030295493,0.030295493,0.0,23.83764,0.0,23.850327,0.0
113.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.2501745,0.12585564,34.949963,0.029850584,0.029850584,0.0,23.50312,0.0,23.4968,0.0
114.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.27791,0.113632426,35.03075,0.03387666,0.03387666,0.0,26.741405,0.0,26.794271,0.0
115.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.291721,0.12454697,35.101433,0.029734956,0.029734956,0.0,23.392296,0.0,23.378172,0.0
116.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.302031,0.10950357,35.24015,0.029933764,0.029933764,0.0,23.757366,0.0,23.771133,0.0
117.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.309671,0.11752482,36.66204,0.029368531,0.029368531,0.0,23.257015,0.0,23.240772,0.0
118.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.31936,0.122233905,36.44522,0.029261777,0.029261777,0.0,23.207846,0.0,23.189444,0.0
119.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.325264,0.12068659,34.95922,0.03135741,0.03135741,0.0,24.897139,0.0,24.93907,0.0
120.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.328701,0.13216892,34.785973,0.029335175,0.029335175,0.0,23.061907,0.0,23.049063,0.0
121.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.3340025,0.12443724,35.05676,0.031281125,0.031281125,0.0,24.825882,0.0,24.856575,0.0
122.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.335926,0.13297392,34.726833,0.03128584,0.03128584,0.0,24.583035,0.0,24.609966,0.0
123.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.337564,0.1260172,38.073734,0.03134795,0.03134795,0.0,24.76361,0.0,24.777126,0.0
124.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.336811,0.12171704,35.930233,0.029822906,0.029822906,0.0,23.455137,0.0,23.449318,0.0
125.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.337139,0.12453231,35.06552,0.029603725,0.029603725,0.0,23.267006,0.0,23.259737,0.0
126.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,13.338974,0.124798656,34.957047,0.029501818,0.029501818,0.0,23.127565,0.0,23.121716,0.0
