,epoch,lr,betas,betas,eps,weight_decay,amsgrad,maximize,foreach,capturable,differentiable,fused,decoupled_weight_decay,initial_lr,|params|,|grad|,time,obj,loss,acc,loss,acc,loss,acc
33,32.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,19.03139,0.066453844,0.5807128,0.33111835,0.33111835,0.0,254.81775,0.0,259.60107,0.0
34,33.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,19.376982,0.0699152,0.66216016,0.32160285,0.32160285,0.0,249.32835,0.0,254.09694,0.0
35,34.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,19.67489,0.069389924,0.5542476,0.31491497,0.31491497,0.0,243.43124,0.0,248.15991,0.0
36,35.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,19.997686,0.07614031,0.4725623,0.30754316,0.30754316,0.0,237.56258,0.0,242.24294,0.0
37,36.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,20.347752,0.07144608,0.45906115,0.29971263,0.29971263,0.0,231.38199,0.0,235.93822,0.0
38,37.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,20.680138,0.059377313,0.5046308,0.2926155,0.2926155,0.0,226.35078,0.0,230.71118,0.0
39,38.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,21.015427,0.055577196,0.43759012,0.28609446,0.28609446,0.0,220.95056,0.0,225.12747,0.0
40,39.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,21.375456,0.05301425,0.43757963,0.2789916,0.2789916,0.0,215.60056,0.0,219.66188,0.0
41,40.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,21.68325,0.051000115,0.46679735,0.27320677,0.27320677,0.0,212.37955,0.0,216.39732,0.0
42,41.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,21.905952,0.050585367,0.44601965,0.2699242,0.2699242,0.0,210.07574,0.0,214.11774,0.0
43,42.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,22.118347,0.050754685,0.4787054,0.26725382,0.26725382,0.0,208.29347,0.0,212.36543,0.0
44,43.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,22.309006,0.051126603,0.4553976,0.265324,0.265324,0.0,206.82668,0.0,210.94531,0.0
45,44.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,22.50578,0.050973237,0.48702717,0.26333764,0.26333764,0.0,205.0409,0.0,209.20837,0.0
46,45.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,22.737957,0.050775252,0.4571271,0.2605745,0.2605745,0.0,202.27243,0.0,206.48303,0.0
47,46.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,23.041124,0.049362104,0.43600798,0.25592554,0.25592554,0.0,197.7034,0.0,201.9187,0.0
48,47.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,23.402409,0.049039964,0.45993853,0.24961655,0.24961655,0.0,192.42776,0.0,196.58493,0.0
49,48.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,23.764332,0.049739752,0.56465936,0.24251156,0.24251156,0.0,186.90701,0.0,191.054,0.0
50,49.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,24.10719,0.04645814,0.45844364,0.2353695,0.2353695,0.0,181.44443,0.0,185.53917,0.0
51,50.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,24.385235,0.049396977,0.43308926,0.23032172,0.23032172,0.0,178.75372,0.0,182.87714,0.0
52,51.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,24.626968,0.0543958,0.4343729,0.22680394,0.22680394,0.0,175.61111,0.0,179.64822,0.0
53,52.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,24.917229,0.05720601,0.45076418,0.22214726,0.22214726,0.0,171.6767,0.0,175.53822,0.0
54,53.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,25.196093,0.06154867,0.4372096,0.21790719,0.21790719,0.0,169.0869,0.0,172.95879,0.0
55,54.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,25.4401,0.06397644,0.46724534,0.21470241,0.21470241,0.0,166.59421,0.0,170.55093,0.0
56,55.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,25.691525,0.06911392,0.45576262,0.21147032,0.21147032,0.0,164.22972,0.0,168.2789,0.0
57,56.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,25.932684,0.07643532,0.45395947,0.20846328,0.20846328,0.0,161.98917,0.0,166.13254,0.0
58,57.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,26.161013,0.080258556,0.4530878,0.20564015,0.20564015,0.0,159.83287,0.0,164.01924,0.0
59,58.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,26.381098,0.0813708,0.48468304,0.20274338,0.20274338,0.0,157.3595,0.0,161.54266,0.0
60,59.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,26.597897,0.090810716,0.46029806,0.19981427,0.19981427,0.0,155.45848,0.0,159.67543,0.0
61,60.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,26.786892,0.09415574,0.45474625,0.197591,0.197591,0.0,153.65138,0.0,157.92543,0.0
62,61.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,26.968,0.10157779,0.48076582,0.19566366,0.19566366,0.0,152.25354,0.0,156.59032,0.0
63,62.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,27.143822,0.089790165,0.48351645,0.19414242,0.19414242,0.0,151.3289,0.0,155.68753,0.0
64,63.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,27.32882,0.059895534,0.43623257,0.1925647,0.1925647,0.0,149.65181,0.0,154.07214,0.0
65,64.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,27.535557,0.06260104,0.4837227,0.19035628,0.19035628,0.0,147.91472,0.0,152.36177,0.0
66,65.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,27.76034,0.062012114,0.4651177,0.1879696,0.1879696,0.0,146.0685,0.0,150.51683,0.0
67,66.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,27.987019,0.062113095,0.48236227,0.18562791,0.18562791,0.0,144.32475,0.0,148.76855,0.0
68,67.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,28.20316,0.061318334,0.5426972,0.18332203,0.18332203,0.0,142.45653,0.0,146.86272,0.0
69,68.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,28.42144,0.06025633,0.45742702,0.18066773,0.18066773,0.0,140.45348,0.0,144.78415,0.0
70,69.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,28.636864,0.06120674,0.4979806,0.17810443,0.17810443,0.0,138.63876,0.0,142.90721,0.0
71,70.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,28.84467,0.060009163,0.4516778,0.1758385,0.1758385,0.0,136.88837,0.0,141.09586,0.0
72,71.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,29.044052,0.060371008,0.48699117,0.17373486,0.17373486,0.0,135.43886,0.0,139.58199,0.0
73,72.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,29.22584,0.06221854,0.4434321,0.17199391,0.17199391,0.0,134.1056,0.0,138.17393,0.0
74,73.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,29.400959,0.06421019,0.4658625,0.17028739,0.17028739,0.0,132.72333,0.0,136.7005,0.0
75,74.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,29.579365,0.064275734,0.45849395,0.1685452,0.1685452,0.0,131.28796,0.0,135.18402,0.0
76,75.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,29.76519,0.063106865,0.4654367,0.16664627,0.16664627,0.0,129.72134,0.0,133.53432,0.0
77,76.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,29.954302,0.06320804,0.48830605,0.16458596,0.16458596,0.0,128.21779,0.0,131.94325,0.0
78,77.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,30.123987,0.065519944,0.4750352,0.16301262,0.16301262,0.0,127.26865,0.0,130.969,0.0
79,78.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,30.276922,0.06786125,0.5033364,0.161883,0.161883,0.0,126.34246,0.0,130.02405,0.0
80,79.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,30.434065,0.06791288,0.4709649,0.16077179,0.16077179,0.0,125.41024,0.0,129.07513,0.0
81,80.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,30.600931,0.0667789,0.45770764,0.15957186,0.15957186,0.0,124.40458,0.0,128.05426,0.0
82,81.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,30.783098,0.06608223,0.51436424,0.15816107,0.15816107,0.0,123.16976,0.0,126.79781,0.0
83,82.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,30.98479,0.06554301,0.50531816,0.15642612,0.15642612,0.0,121.67494,0.0,125.27569,0.0
84,83.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,31.200096,0.06540517,0.46847415,0.1544851,0.1544851,0.0,120.17232,0.0,123.74994,0.0
85,84.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,31.409012,0.0657838,0.46502924,0.1527298,0.1527298,0.0,118.943375,0.0,122.49644,0.0
86,85.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,31.606514,0.06668619,0.46378088,0.15116367,0.15116367,0.0,117.61891,0.0,121.12764,0.0
87,86.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,31.817139,0.06773426,0.4666195,0.14921011,0.14921011,0.0,115.81852,0.0,119.2571,0.0
88,87.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,32.052322,0.068052195,0.5015626,0.14665245,0.14665245,0.0,113.68292,0.0,117.0389,0.0
89,88.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,32.28682,0.06681113,0.49525404,0.14410897,0.14410897,0.0,112.00917,0.0,115.30172,0.0
90,89.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,32.488434,0.06269041,0.49057794,0.14217417,0.14217417,0.0,110.62982,0.0,113.883995,0.0
91,90.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,32.669147,0.058488365,0.5305731,0.14052425,0.14052425,0.0,109.542145,0.0,112.7686,0.0
92,91.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,32.8284,0.054805,0.46405315,0.13931368,0.13931368,0.0,108.717255,0.0,111.93619,0.0
93,92.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,32.975693,0.050983757,0.47651577,0.13835102,0.13835102,0.0,108.036545,0.0,111.26561,0.0
94,93.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,33.120518,0.049088813,0.46811652,0.13750759,0.13750759,0.0,107.40993,0.0,110.65369,0.0
95,94.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,33.267384,0.051190816,0.45583987,0.13668299,0.13668299,0.0,106.770744,0.0,110.02862,0.0
96,95.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,33.41835,0.058127563,0.49043918,0.13582833,0.13582833,0.0,106.01223,0.0,109.281784,0.0
97,96.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,33.573566,0.0707813,0.47509456,0.13494313,0.13494313,0.0,105.09692,0.0,108.38092,0.0
98,97.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,33.731747,0.0694477,0.5057914,0.13397416,0.13397416,0.0,104.37604,0.0,107.69266,0.0
99,98.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,33.892487,0.059529714,0.62302256,0.13277309,0.13277309,0.0,103.29205,0.0,106.606926,0.0
100,99.0,0.001,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,34.050747,0.05553998,0.5417931,0.13158566,0.13158566,0.0,102.54113,0.0,105.85671,0.0
101,100.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,34.17619,0.045698404,0.5342119,0.13072926,0.13072926,0.0,102.452225,0.0,105.763855,0.0
102,101.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,34.29379,0.058631364,0.5310464,0.1302114,0.1302114,0.0,101.67805,0.0,104.98229,0.0
103,102.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,34.41494,0.05286485,0.5376234,0.12953237,0.12953237,0.0,101.10705,0.0,104.40731,0.0
104,103.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,34.54357,0.050359625,0.47871137,0.12877807,0.12877807,0.0,100.46479,0.0,103.7518,0.0
105,104.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,34.680614,0.050434276,0.47990155,0.12790766,0.12790766,0.0,99.75054,0.0,103.021835,0.0
106,105.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,34.82331,0.050352488,0.5014639,0.12698628,0.12698628,0.0,99.03612,0.0,102.29813,0.0
107,106.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,34.968693,0.050244834,0.49353504,0.12603483,0.12603483,0.0,98.26858,0.0,101.52447,0.0
108,107.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,35.119545,0.05007598,0.50233126,0.124965265,0.124965265,0.0,97.40344,0.0,100.65262,0.0
109,108.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,35.275375,0.05023078,0.49699593,0.12381923,0.12381923,0.0,96.52111,0.0,99.761665,0.0
110,109.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,35.43114,0.050614778,0.51395774,0.122688025,0.122688025,0.0,95.645424,0.0,98.87091,0.0
111,110.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,35.585686,0.051023204,0.49566293,0.12153825,0.12153825,0.0,94.74192,0.0,97.941826,0.0
112,111.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,35.737274,0.051699664,0.5091977,0.120430425,0.120430425,0.0,93.991776,0.0,97.16598,0.0
113,112.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,35.87647,0.052556917,0.50208664,0.11960108,0.11960108,0.0,93.46445,0.0,96.62027,0.0
114,113.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,36.0043,0.053156298,0.51957345,0.11895438,0.11895438,0.0,93.00714,0.0,96.14957,0.0
115,114.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,36.126785,0.053273905,0.46353555,0.11838346,0.11838346,0.0,92.58236,0.0,95.717636,0.0
116,115.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,36.24616,0.05288236,0.4851904,0.117842324,0.117842324,0.0,92.1581,0.0,95.289665,0.0
117,116.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,36.364155,0.052245732,0.48131466,0.11729835,0.11729835,0.0,91.73428,0.0,94.862526,0.0
118,117.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,36.481052,0.051656052,0.4590671,0.116765805,0.116765805,0.0,91.340256,0.0,94.46467,0.0
119,118.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,36.595577,0.05140003,0.485358,0.11627767,0.11627767,0.0,90.993675,0.0,94.1143,0.0
120,119.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,36.707096,0.051706847,0.4664712,0.11583437,0.11583437,0.0,90.67913,0.0,93.79688,0.0
121,120.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,36.81643,0.05281632,0.51787543,0.11541056,0.11541056,0.0,90.378235,0.0,93.49474,0.0
122,121.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,36.924637,0.055140104,0.46669602,0.11498681,0.11498681,0.0,90.07424,0.0,93.19138,0.0
123,122.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,37.03252,0.059077296,0.5069425,0.1145469,0.1145469,0.0,89.73257,0.0,92.85104,0.0
124,123.0,0.0009,0.9,0.999,1e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,37.14075,0.065378614,0.44964814,0.1140767,0.1140767,0.0,89.26204,0.0,92.37795,0.0
